organization,work_area,name,latitude,longitude,depth,depth_source,watershid_id,lake_id
HAKAI,CALVERT,VIKINGBUOY,51.565545215,-128.238713131,120.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,WANNOCK,,,,,,
HAKAI,CALVERT,WANNOCK DOCK,,,,,WANNOCK,WANNOCK
HAKAI,CALVERT,WANNOCK OUTLET,,,,,WANNOCK,WANNOCK
HAKAI,CALVERT,WANNOCK WR01,51.679021,-127.234528,,land,WANNOCK,WANNOCK
HAKAI,CALVERT,WANNOCK WR02,51.6787550000001,-127.234705,,land,WANNOCK,WANNOCK
HAKAI,CALVERT,WANNOCK WR03,51.679182,-127.230947,,land,WANNOCK,WANNOCK
HAKAI,CALVERT,WANNOCK WR1,,,,,WANNOCK,WANNOCK
HAKAI,CALVERT,WBCH01,51.6535000000001,-128.1493,10.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,WBCH02,51.6524000000001,-128.1657,28.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,WBCHRI_A,,,,,,
HAKAI,CALVERT,WBCHRI_B,,,,,,
HAKAI,CALVERT,WBCHRI_C,,,,,,
HAKAI,CALVERT,WBCH_A,,,,,,
HAKAI,CALVERT,WBCH_B,,,,,,
HAKAI,CALVERT,WBCH_C,,,,,,
HAKAI,CALVERT,WEST BEA,51.6482,-128.151,7.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,CALVERT,WESTBEACH,51.64917,-128.151917,1.0,chart,,
HAKAI,CALVERT,WESTBEACHA,,,,,,
HAKAI,CALVERT,WESTBEACHB,,,,,,
HAKAI,CALVERT,WESTBEACHC,,,,,,
HAKAI,CALVERT,WESTBEACHMACROARMS,,,,,,
HAKAI,CALVERT,WESTBEACHNEREOARMS,,,,,,
HAKAI,CALVERT,WEST_A,,,,,,
HAKAI,CALVERT,WEST_B,,,,,,
HAKAI,CALVERT,WEST_C,,,,,,
HAKAI,CALVERT,WFB,,,,,,
HAKAI,CALVERT,WHVIK,51.7119530000001,-128.235917,141.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,WOMANLY,,,,,,
HAKAI,CALVERT,WR 1,,,,,WR,WR
HAKAI,CALVERT,WR01 OUTLET,,,,,,
HAKAI,CALVERT,WR1,51.67904,-127.23437,,land,,
HAKAI,CALVERT,WR1 OUTLET,,,,,,
HAKAI,CALVERT,WTW3 OUTLET,,,,,,
HAKAI,CALVERT,YSI,51.6749,-128.1201,5.0,CHS NONNA10 Bathymetry,,
HAKAI,CALVERT,YTT455,,,,,,
HAKAI,JOHNSTONE STRAIT,BLANK,,,,,,
HAKAI,JOHNSTONE STRAIT,J01,50.578487,-126.721845,20.0,chart,,
HAKAI,JOHNSTONE STRAIT,J02,50.599433,-126.703364,33.0,chart,,
HAKAI,JOHNSTONE STRAIT,J03,50.5469360000001,-126.671869,10.0,chart,,
HAKAI,JOHNSTONE STRAIT,J04,50.526352,-126.38762,27.0,chart,,
HAKAI,JOHNSTONE STRAIT,J05,50.4987350000001,-126.212568,45.0,chart,,
HAKAI,JOHNSTONE STRAIT,J06,50.475081,-126.033922,14.0,chart,,
HAKAI,JOHNSTONE STRAIT,J07,50.457325,-126.165533,49.0,chart,,
HAKAI,JOHNSTONE STRAIT,J08,50.480604,-126.409614,5.0,chart,,
HAKAI,JOHNSTONE STRAIT,J09,50.5440110000001,-126.814611,35.0,chart,,
HAKAI,JOHNSTONE STRAIT,J10,50.5580340000001,-126.734633,28.0,chart,,
HAKAI,JOHNSTONE STRAIT,J11,50.5390580000001,-126.777119,47.0,chart,,
HAKAI,JOHNSTONE STRAIT,J12,50.5264060000001,-126.727619,30.0,chart,,
HAKAI,JOHNSTONE STRAIT,J13,50.53779,-126.63191,26.0,chart,,
HAKAI,JOHNSTONE STRAIT,JS 2,,,,,,
HAKAI,JOHNSTONE STRAIT,JS02,,,,,,
HAKAI,JOHNSTONE STRAIT,JS1,50.6204000000001,-126.76469,152.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS10,50.4847600000001,-126.338,250.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS11,50.4863800000001,-126.23723,378.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS12,50.5110300000001,-126.59595,418.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS2,50.5480000000001,-126.696,300.0,chart,,
HAKAI,JOHNSTONE STRAIT,JS3,50.501,-126.338,312.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS4,50.47,-126.137,320.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS5,50.5845200000001,-126.69857,145.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS6,50.5279600000001,-126.70714,359.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS7,50.5000000000001,-126.50446,386.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS8,50.5091200000001,-126.338,257.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JS9,50.4928800000001,-126.338,369.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,JSC1,,,,,,
HAKAI,JOHNSTONE STRAIT,JSC2,,,,,,
HAKAI,JOHNSTONE STRAIT,JSC3,,,,,,
HAKAI,JOHNSTONE STRAIT,JSC4,,,,,,
HAKAI,JOHNSTONE STRAIT,JSC5,,,,,,
HAKAI,JOHNSTONE STRAIT,JSC6,,,,,,
HAKAI,JOHNSTONE STRAIT,JSC7,,,,,,
HAKAI,JOHNSTONE STRAIT,JSPP,50.5376399990001,-126.635219998,53.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,JOHNSTONE STRAIT,KNI12,,,,,,
HAKAI,JOHNSTONE STRAIT,KNI13,,,,,,
HAKAI,JOHNSTONE STRAIT,KNI16,,,,,,
HAKAI,JOHNSTONE STRAIT,PRACTICE,,,,,,
HAKAI,LOWER MAINLAND,HS01,49.6146,-123.2376,,,,
HAKAI,LOWER MAINLAND,HS02,49.5435,-123.2752,,,,
HAKAI,LOWER MAINLAND,HS03,49.4007,-123.292,,,,
HAKAI,LOWER MAINLAND,HS04,49.3125,-123.3581,,,,
HAKAI,LOWER MAINLAND,HS05,49.4588,-123.4595,,,,
HAKAI,LOWER MAINLAND,HSGLASSR1,,,,,,
HAKAI,LOWER MAINLAND,HSPLANT,,,,,,
HAKAI,LOWER MAINLAND,IA01,49.4048,-122.8797,,,,
HAKAI,LOWER MAINLAND,IA02,49.3688,-122.8854,,,,
HAKAI,LOWER MAINLAND,IA03,49.3511,-122.9008,,,,
HAKAI,LOWER MAINLAND,IA04,49.2959,-123.0866,,,,
HAKAI,QUADRA,111,,,,,,
HAKAI,QUADRA,38,,,,,,
HAKAI,QUADRA,3859 GAUGINGSTATION,49.68981934,-123.1464767,,land,3859,3859
HAKAI,QUADRA,3932 GAUGINGSTATION,49.4208297700001,-123.6402206,,land,3932,3932
HAKAI,QUADRA,4745 OUTLET,50.38295134,-125.0524639,,land,4745,4745
HAKAI,QUADRA,4767 OUTLET,50.499429896,-124.97230017,,land,4767,4767
HAKAI,QUADRA,4791 TOWER2,50.5952,-124.8412,,land,4791,4791
HAKAI,QUADRA,4791 TRIB1DS,50.59272,-124.8519,,land,4791,4791
HAKAI,QUADRA,4791 TRIB1US,50.59119,-124.8521,,land,4791,4791
HAKAI,QUADRA,4791TRIB DS,,,,,4791TRIB,4791TRIB
HAKAI,QUADRA,4791TRIB US,,,,,4791TRIB,4791TRIB
HAKAI,QUADRA,4791TRIB1 DS,,,,,4791TRIB1,4791TRIB1
HAKAI,QUADRA,4791TRIB1 US,,,,,4791TRIB1,4791TRIB1
HAKAI,QUADRA,4805 OUTLET,50.6651676500001,-124.8525849,,land,4805,4805
HAKAI,QUADRA,4807 OUTLET,,,,,4807,4807
HAKAI,QUADRA,4809 OUTLET,50.681452,-124.857651,7.0,chart,4809,4809
HAKAI,QUADRA,4829 OUTLET,50.7601679300001,-124.8621035,,land,4829,4829
HAKAI,QUADRA,4848 OUTLET,50.8245952670001,-124.864094071,,land,4848,4848
HAKAI,QUADRA,4882 GAUGINGSTATION,,,,,4882,
HAKAI,QUADRA,4889 OUTLET,50.8950698300001,-124.8648929,,land,4889,4889
HAKAI,QUADRA,4914 OUTLET,50.8125704490001,-124.980805364,,land,4914,4914
HAKAI,QUADRA,4968 OUTLET,50.6226916160001,-124.908662603,10.0,chart,4968,4968
HAKAI,QUADRA,4981 OUTLET,,,,,4981,4981
HAKAI,QUADRA,5005 OUTLET,50.468896079,-125.107041293,,land,5005,5005
HAKAI,QUADRA,5209 HEYD1,50.57553762,-125.5790499,,land,5209,5209
HAKAI,QUADRA,5209 HEYD2,50.57336,-125.59561,,land,5209,5209
HAKAI,QUADRA,5299 TUNA1,50.4930134800001,-125.9674908,,land,5299,5299
HAKAI,QUADRA,5322 FULL1,50.5643892300001,-125.9293932,,land,5322,5322
HAKAI,QUADRA,5559  GLEN1,50.6504792000001,-125.7160576,,,,
HAKAI,QUADRA,5559  GLEN2,50.65383001,-125.7253951,,,,
HAKAI,QUADRA,5559 GLEN1,50.6504792000001,-125.7160576,,land,5559,5559
HAKAI,QUADRA,5559 GLEN2,50.65383001,-125.7253951,,land,5559,5559
HAKAI,QUADRA,5559 TOMB1,50.64871363,-125.7228062,,land,5559,5559
HAKAI,QUADRA,5559GLEN1 OUTLET,,,,,5559GLEN1,5559GLEN1
HAKAI,QUADRA,55637 GAUGINGSTATION,50.4403610200001,-126.5785065,,land,55637,55637
HAKAI,QUADRA,5688 OUTLET,51.1010000000001,-125.544117,,land,5688,5688
HAKAI,QUADRA,5693 GAUGINGSTATION,51.1447792100001,-125.5943604,,land,5693,5693
HAKAI,QUADRA,5693 OUTLET,,,,,5693,5693
HAKAI,QUADRA,5722 OUTLET,51.0274170000001,-125.62535,,land,5722,5722
HAKAI,QUADRA,5819 OUTLET,50.7824870000001,-125.686447,,land,5819,5819
HAKAI,QUADRA,5850 OUTLET,50.705063,-125.825524,,land,5850,5850
HAKAI,QUADRA,5881 LULL1,50.70636849,-126.0242281,,land,5881,5881
HAKAI,QUADRA,5881 LULLBAY,,,,,5881,5881
HAKAI,QUADRA,5881 OUTLET,,,,,5881,5881
HAKAI,QUADRA,59376 GAUGINGSTATION,48.8925018300001,-124.9694366,,land,59376,59376
HAKAI,QUADRA,59377 GAUGINGSTATION,48.9155616800001,-124.9977798,,land,59377,59377
HAKAI,QUADRA,59637 GAUGINGSTATION,49.2508316,-125.5833282,,,59637,59637
HAKAI,QUADRA,59637 OUTLET,,,,,59637,59637
HAKAI,QUADRA,6192 GAUGINGSTATION,51.00249863,-126.1177826,,land,6192,6192
HAKAI,QUADRA,6252 GAUGINGSTATION,51.1027793900001,-126.4749985,,land,6252,6252
HAKAI,QUADRA,6252 WATERSURVEYOFCANADA,,,,,6252,
HAKAI,QUADRA,68539 GAUGINGSTATION,53.2526817300001,-132.138031,,land,68539,68539
HAKAI,QUADRA,69781 GAUGINGSTATION,53.6138916,-132.2097168,,land,69781,69781
HAKAI,QUADRA,73279 GAUGINGSTATION,53.05730057,-132.0513611,,land,73279,73279
HAKAI,QUADRA,8395 OUTLET,50.2622297870001,-125.238156536,,land,8395,8395
HAKAI,QUADRA,8405 OUTLET,50.1652691360001,-125.1877146,,land,8405,8405
HAKAI,QUADRA,8407 OUTLET,50.1396180400001,-125.218893383,,land,8407,8407
HAKAI,QUADRA,8408 OUTLET,,,,,8408,8408
HAKAI,QUADRA,8504 OUTLET,,,,,8504,8504
HAKAI,QUADRA,9245 OUTLET,50.26057589,-125.1815014,,land,9245,9245
HAKAI,QUADRA,9257 OUTLET,50.3037298200001,-125.1100661,,land,9257,9257
HAKAI,QUADRA,9265 OUTLET,50.2426583700001,-125.1335566,,land,9265,9265
HAKAI,QUADRA,9572 OUTLET,50.320716739,-125.242950285,,land,9572,9572
HAKAI,QUADRA,A01,,,,,,
HAKAI,QUADRA,A1,,,,,,
HAKAI,QUADRA,A2,,,,,,
HAKAI,QUADRA,BEAR BEAR1,50.8341983940001,-124.954783833,,land,BEAR,BEAR
HAKAI,QUADRA,BEARCRK BEAR1,,,,,BEARCRK,BEARCRK
HAKAI,QUADRA,BOLDISLAND,,,,,,
HAKAI,QUADRA,BS1,49.6083333330001,-124.866666667,37.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BS14,49.645003484,-124.899002682,34.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BS15,49.5558538560001,-124.85729602,45.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BS16,49.5157867930001,-124.804905364,52.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BS17,49.477167975,-124.754287061,91.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BS1_DBOS,49.612799975,-124.875603447,35.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BS3,49.691666667,-124.666666667,222.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BS6,49.4850006840001,-124.60499976,67.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BS7,49.483331257,-124.766668,59.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BU1,50.3700000000001,-125.08,602.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BU2,50.4683000000001,-125.0767,648.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BU3,50.5283000000001,-124.9667,645.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BU4,50.5883000000001,-124.9033,631.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BU5,50.6776914120001,-124.888827095,561.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BU6,50.755,-124.9,471.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BU7,50.83,-124.8917,347.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,BU8,50.8883000000001,-124.8467,264.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,C13,,,,,,
HAKAI,QUADRA,CAMP CAMP1,,,,,,
HAKAI,QUADRA,CAMP HATCHERYINTAKE,,,,,CAMP,CAMP
HAKAI,QUADRA,CAMP PELICANWHEEL,,,,,CAMP,CAMP
HAKAI,QUADRA,CAMPCREEK OUTLET,,,,,CAMPCREEK,CAMPCREEK
HAKAI,QUADRA,CAMPCREEK WATERINTAKE,50.954283,-124.8647,,land,CAMPCREEK,CAMPCREEK
HAKAI,QUADRA,CARN1,48.91556,-124.99778,,land,,
HAKAI,QUADRA,CARNATION CARN1,48.91556,-124.99778,,land,CARNATION,
HAKAI,QUADRA,CLEM1,49.1607280000001,-125.139963,,land,,
HAKAI,QUADRA,CLEMENS CLEM1,49.1607280000001,-125.139963,,land,CLEMENS,
HAKAI,QUADRA,COLO1,50.33,-127.44,,land,,
HAKAI,QUADRA,COLONIAL COLO1,50.33,-127.44,,land,COLONIAL,
HAKAI,QUADRA,CONU1,49.800907,-126.412275,,land,,
HAKAI,QUADRA,CONUMA CONU1,49.800907,-126.412275,,land,CONUMA,
HAKAI,QUADRA,CRES1,49.8410700000001,-125.90671,,land,,
HAKAI,QUADRA,CREST CRES1,49.8410700000001,-125.90671,,land,CREST,
HAKAI,QUADRA,CRUICKSHANK CRUC1,,,,,CRUICKSHANK,
HAKAI,QUADRA,CRUIKSHANK CRUC1,,,,,CRUIKSHANK,
HAKAI,QUADRA,CRUIKSHANK CRUK1,49.57878,-125.21403,,land,CRUIKSHANK,
HAKAI,QUADRA,CRUK1,49.57878,-125.21403,,land,,
HAKAI,QUADRA,CUMSACK  CMSK1,50.9341000000001,-124.897433,,,,
HAKAI,QUADRA,CUMSACK CMSK1,,,,,,
HAKAI,QUADRA,CUMSACK CSMK1,50.9341000000001,-124.897433,,land,,
HAKAI,QUADRA,D01,49.9613000000001,-124.747,77.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D02,50.0790200000001,-124.8509,112.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D03,50.11841667,-125.075117,13.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D04,49.9964450000001,-125.147117,12.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,D05,50.1659000000001,-124.8888,44.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D06,50.100153,-125.272652,31.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,D07,50.190769,-125.143142,23.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,D08,50.319983,-125.040963,97.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D09,50.3072760000001,-125.329834,60.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D10,50.44365,-125.279,254.0,chart,,
HAKAI,QUADRA,D11,50.348145,-125.455652,7.0,chart,,
HAKAI,QUADRA,D12,50.1168860000001,-125.210626,65.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,D13,,,,,,
HAKAI,QUADRA,D20,50.4621220000001,-125.364704,49.0,chart,,
HAKAI,QUADRA,D21,50.3909370000001,-125.372675,61.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D22,50.2440690000001,-125.397371,20.0,chart,,
HAKAI,QUADRA,D23,,,,,,
HAKAI,QUADRA,D24,50.2380610000001,-125.117914,58.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D25,50.0224650000001,-124.916635,14.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D26,49.9170570000001,-125.164744,16.0,chart,,
HAKAI,QUADRA,D27,50.274476,-125.377946,15.0,chart,,
HAKAI,QUADRA,D27F,,,,,,
HAKAI,QUADRA,D28,50.3899200000001,-125.613237,65.0,chart,,
HAKAI,QUADRA,D29,,,,,,
HAKAI,QUADRA,D30,50.291476,-125.31317,36.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,D31,,,,,,
HAKAI,QUADRA,D32,,,,,,
HAKAI,QUADRA,D34,,,,,,
HAKAI,QUADRA,D35,50.4564500000001,-125.267,30.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI10,50.3036000000001,-125.3274,81.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI11,50.3453000000001,-125.4309,316.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI12,50.2397,-125.383,225.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI13,50.0445,-125.2351,79.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI16,,,,,,
HAKAI,QUADRA,DI18,50.1000000000001,-125.293333,69.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI18DI17,,,,,,
HAKAI,QUADRA,DI19,50.1972000000001,-125.367,198.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI20,50.2614904000001,-125.38489,244.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI21,50.2946855000001,-125.3306,106.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI24,50.2818844250001,-125.400802498,213.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI25,50.3207,-125.2656,72.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI32,,,,,,
HAKAI,QUADRA,DI6,50.3974000000001,-125.1856,125.0,CHS NONNA10 Bathymetry,,
HAKAI,QUADRA,DI7,50.4476000000001,-125.3006,312.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI8,50.3726,-125.3567,207.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,DI_BLANK1,,,,,,
HAKAI,QUADRA,DI_BLANK2,,,,,,
HAKAI,QUADRA,DREW DREW1,50.088211115,-125.192434603,,land,DREW,DREW
HAKAI,QUADRA,DREW FTLTANK,,,,,DREW,DREW
HAKAI,QUADRA,DREW HERIOTBAYROAD,,,,,DREW,DREW
HAKAI,QUADRA,DREWCREEK CARSTOP,,,,,DREWCREEK,DREWCREEK
HAKAI,QUADRA,DREWCREEK FTLTANK,,,,,DREWCREEK,DREWCREEK
HAKAI,QUADRA,ELK ELKR1,49.8572300000001,-125.81268,,land,ELK,
HAKAI,QUADRA,ELKR1,49.8572300000001,-125.81268,,land,,
HAKAI,QUADRA,ELLIOT ELTC1,50.8592390000001,-124.6651,,land,ELLIOT,
HAKAI,QUADRA,ELLIOT ELTC2,50.8622120000001,-124.670879,,land,ELLIOT,
HAKAI,QUADRA,ELLIOT ELTC3,,,,,ELLIOT,
HAKAI,QUADRA,ELLIOT RUSTYCREEK,50.8659740000001,-124.672201,,land,ELLIOT,
HAKAI,QUADRA,ELLIOT RUSTYPOOL,50.867783,-124.687728,,land,ELLIOT,
HAKAI,QUADRA,ESPI1,49.988543,-126.946291,,land,,
HAKAI,QUADRA,ESPINOSA ESPI1,49.988543,-126.946291,,land,ESPINOSA,
HAKAI,QUADRA,FAKE,,,,,,
HAKAI,QUADRA,FCRK01,,,,,,
HAKAI,QUADRA,FCRK02,,,,,,
HAKAI,QUADRA,FCRK03,,,,,,
HAKAI,QUADRA,FCRK04,,,,,,
HAKAI,QUADRA,FCRK05,,,,,,
HAKAI,QUADRA,FCRK06,,,,,,
HAKAI,QUADRA,FCRK07,,,,,,
HAKAI,QUADRA,FCRK08,,,,,,
HAKAI,QUADRA,FCRK09,,,,,,
HAKAI,QUADRA,FCRK10,,,,,,
HAKAI,QUADRA,FCRK11,,,,,,
HAKAI,QUADRA,FCRK12,,,,,,
HAKAI,QUADRA,FLOC 0_T1,,,,,,
HAKAI,QUADRA,FLOC 0_T2,,,,,,
HAKAI,QUADRA,FLOC 0_T3,,,,,,
HAKAI,QUADRA,FLOC 100_T1,,,,,,
HAKAI,QUADRA,FLOC 100_T3,,,,,,
HAKAI,QUADRA,FLOC 20_T1,,,,,,
HAKAI,QUADRA,FLOC 20_T2,,,,,,
HAKAI,QUADRA,FLOC 20_T3,,,,,,
HAKAI,QUADRA,FLOC 40_T1,,,,,,
HAKAI,QUADRA,FLOC 40_T2,,,,,,
HAKAI,QUADRA,FLOC 40_T3,,,,,,
HAKAI,QUADRA,FLOC 60_T1,,,,,,
HAKAI,QUADRA,FLOC 60_T3,,,,,,
HAKAI,QUADRA,FLOC 80_T1,,,,,,
HAKAI,QUADRA,FLOC 80_T2,,,,,,
HAKAI,QUADRA,FLOC 80_T3,,,,,,
HAKAI,QUADRA,FLOCCULATION 100_T2,,,,,,
HAKAI,QUADRA,FLOCCULATION 60_T2,,,,,,
HAKAI,QUADRA,FLOWCAL,,,,,,
HAKAI,QUADRA,GOLD GOLD1,49.7023100000001,-126.11141,,land,GOLD,
HAKAI,QUADRA,GOLD1,49.7023100000001,-126.11141,,land,,
HAKAI,QUADRA,GORD1,48.6120000000001,-124.43372,,land,,
HAKAI,QUADRA,GORDON GORD1,48.6120000000001,-124.43372,,land,GORDON,
HAKAI,QUADRA,HEYDON HEYD2,,,,,HEYDON,HEYDON
HAKAI,QUADRA,HOLDINGTANKINTAKE,,,,,,
HAKAI,QUADRA,HOMATHCO,,,,,,
HAKAI,QUADRA,HOMATHKO 2,,,,,HOMATHKO,HOMATHKO
HAKAI,QUADRA,HOMATHKO GAUGINGSTATION,,,,,HOMATHKO,
HAKAI,QUADRA,HOMATHKO HOCA,,,,,,
HAKAI,QUADRA,HOMATHKO HOMA1,50.95302393,-124.8682698,,land,HOMATHKO,HOMATHKO
HAKAI,QUADRA,HOMATHKO HOMA2,50.9564,-124.900683,,land,HOMATHKO,HOMATHKO
HAKAI,QUADRA,HOMATHKO HOMA3,50.9894678000001,-124.918908,,land,HOMATHKO,HOMATHKO
HAKAI,QUADRA,HOMATHKO HOMA4,,,,,HOMATHKO,HOMATHKO
HAKAI,QUADRA,HOMATHKO_TRIB T5KM1,50.9753030000001,-124.908217,,land,HOMATHKO_TRIB,HOMATHKO_TRIB
HAKAI,QUADRA,HONN1,,,,,,
HAKAI,QUADRA,HONNA HONN1,,,,,HONNA,
HAKAI,QUADRA,HYACINTHBAYCREEK HYACINTHEBAYROAD,,,,,HYACINTHBAYCREEK,HYACINTHBAYCREEK
HAKAI,QUADRA,HYACINTHE HYAC1,50.133383,-125.254017,,land,HYACINTHE,HYACINTHE
HAKAI,QUADRA,HYACINTHE HYACINTHEBAYROAD,,,,,HYACINTHE,HYACINTHE
HAKAI,QUADRA,HYACINTHE OUTLET,,,,,HYACINTHE,HYACINTHE
HAKAI,QUADRA,HYACINTHEBAY,,,,,,
HAKAI,QUADRA,HYACINTHECREEK HYACINTHEBAYROAD,,,,,HYACINTHECREEK,HYACINTHECREEK
HAKAI,QUADRA,KEOG1,50.6719700000001,-127.34867,,land,,
HAKAI,QUADRA,KEOGH KEOG1,50.6719700000001,-127.34867,,land,KEOGH,
HAKAI,QUADRA,KING1,,,,,,
HAKAI,QUADRA,KINGCOME KING1,,,,,KINGCOME,
HAKAI,QUADRA,KLAS1,50.29013,-127.6979,,land,,
HAKAI,QUADRA,KLASKISH KLAS1,50.29013,-127.6979,,land,KLASKISH,
HAKAI,QUADRA,KLEE1,49.6715100000001,-126.35255,,land,,
HAKAI,QUADRA,KLEEPTEE KLEE1,49.6715100000001,-126.35255,,land,KLEEPTEE,
HAKAI,QUADRA,KLIN1,,,,,,
HAKAI,QUADRA,KLINAKLINI KLIN1,,,,,KLINAKLINI,
HAKAI,QUADRA,KN1,50.635,-126.4217,253.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,KN10,50.9767000000001,-125.5583,331.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,KN11,51.0417,-125.5667,207.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,KN2,50.655,-126.1833,180.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,KN3,50.6700000000001,-126.0667,183.0,chart,,
HAKAI,QUADRA,KN4,50.6817,-125.9367,438.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,KN5,50.6933000000001,-125.7833,394.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,KN6,50.755,-125.685,517.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
HAKAI,QUADRA,KN7,50.8017,-125.6217,514.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,
